Country (Name),ASFIS species (Name),FAO major fishing area (Name),Environment (Name),Unit (Name),Unit,[1950],S,[1951],S,[1952],S,[1953],S,[1954],S,[1955],S,[1956],S,[1957],S,[1958],S,[1959],S,[1960],S,[1961],S,[1962],S,[1963],S,[1964],S,[1965],S,[1966],S,[1967],S,[1968],S,[1969],S,[1970],S,[1971],S,[1972],S,[1973],S,[1974],S,[1975],S,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S,[2020],S,[2021],S
Malaysia,Freshwater and Diadromous Fish,All,Marine,Tonnes - live weight,TLW,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,N,42,,488,,557,,493,,444,,451,,501,,545,,528,,418,,401,,439,,714,,955,,1630,,1821,,1767,,1876,,1669,,1586,,1899,,2628,,2343,,5418,,5275,,7445,,4815,,6995.59,,3732.61,,3687.09,,3517.14,,2834.38,,4809.13,,7339.1,,2395.48,,2519.9,,1606.89,
Malaysia,Marine Fish NEI,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,,68,,5,,1,,1,,7,,52,,69,,201,,639,,742,,630,,503,,515,,478,,829,,1343,,2015,,2669,,3040,,1458,,2427,,3276,,3792,,2460,,8054,,8482,,3898,,4852.89,,4162.9,,278,,307.93,,2258.09,,2478.5,,3925.42,,2791.25,,3845.86,,171.28,
Malaysia,Molluscs excl. Cephalopods,All,Marine,Tonnes - live weight,TLW,3500,,3500,,5000,,5000,,4000,,4000,,4000,,7000,,4060,,3560,,6070,,6080,,8080,,20000,,19300,,19400,,24500,,26900,,27000,,28300,,31700,,28600,,29800,,40000,,48983,,29000,,31642,,46423,,55598,,63412,,121271,,68912,,53165,,41937,,63583,,44770,,45913,,41399,,36235,,40897,,37514,,48245,,57113,,78974,,83325,,101080,,73002,,60306,,82841,,89874,,75697,,77960,,84746,,79025,,72731,,67424,,52851,,54518,,70407,,77662,,89366,,60795,,45134,,41941.21,,42681.27,,19370.68,,12225.6,,16194.34,,18352.06,,16608.04,,20190.79,,18615.74,
Malaysia,Pelagic Marine Fish,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3502.29,,2798.36,,0,...,3565.92,,2242.33,,3669.06,,2912.71,,4733.11,
Mali,Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3,,6,,10,,12,,17,,13,,13,,31,,40,,52,,100,,100,E,60,E,60,E,60,E,80,,30,,500,E,1008,E,1008,E,1008,E,1008,E,1000,E,640,,821,,1355,E,2083,,2083,,987,,2205.25,,1953,,2400,,4194,,3914,,5327,,6985,,7686,,8484,
Malta,Demersal Marine Fish,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,200,,500,,650,,901,,901,,1552,,1800,,1950,,2002,,1746,,1235,,1116,,887,,868,,736,,1067,,1172,,1671,,2077,,1857,,1095.39,,2730,,2677,,2894,,2364,,2260.03,,2517.57,,1855.83,,1845.47,,2733.52,,2861.47,
Malta,Freshwater and Diadromous Fish,All,Brackishwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3,,0,N,0,N,0,N,0,N,0,N,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Malta,Freshwater and Diadromous Fish,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,,3,,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Malta,Marine Fish NEI,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,29,,604,,21,,101,,69,,100.33,,806,,277,,261,,385,,103.89,,83.13,,109.54,,8.23,,3,,23,E
Malta,Pelagic Marine Fish,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,6069,,6813,,5039,,3441,,4955,,1759,,3904,,6123,,5451,,8051,,11292,,13120,,17326,,11970,,17093,,13548.77,
Marshall Islands,Aquatic Plants,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.08,,0,...
Marshall Islands,Demersal Marine Fish,All,Marine,Tonnes - live weight,TLW,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0.61,E,0.2,,5,E,5,E,2.27,,0,,8.2,,0,...
Marshall Islands,Molluscs excl. Cephalopods,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.07,E,1.38,E,0.12,E
Martinique,Crustaceans,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,6,,13,,27,,35,,50,,53,,52,,57,,49,,52,,38,,42,,40,,40,,35,,44,,25,,20,,19,,19,,19,,19,,9,,10,,10,,10,,6,,10,E,5,E,5,,5,E,5,E,7.5,,7,E,7,E,7.5,E,8,E,7.5,,6,E,6,E
Martinique,Demersal Marine Fish,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,N,3,,2,,10,,15,,10,,12,,7,,10,,12,,20,,30,,24,,24,,53,,73,,87,,70,,80,,50,,45,,45,E,57,,35,,40,E,45,E,59,,36.1,,67,,40,,40,E,35,,35,E,35,E
Martinique,Freshwater and Diadromous Fish,All,Brackishwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,10,,10,,25,,37,,25,,12,,3,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Martinique,Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,1,,14,,26,,25,,25,,25,,40,,18,,10,,10,,10,,10,,8,,8,,8,,8,,12,,10,,10,,10,,4,,5,,5,,5,E,5,E,5,E,6,E,6,E,6,E,0.5,E,1,E,0.5,,1,E,1,E
Martinique,Marine Fish NEI,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6,,0,N,1,,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Martinique,Pelagic Marine Fish,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,2,,3,,10,,26,,25,E,15,,5,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Mauritius,Crustaceans,All,Brackishwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,1,,3,,2,,1,,2,,3,,2,,1,,0,N,0,,0,N,0,N,0,N,0,N,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...
Mauritius,Crustaceans,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,N,0,N,0,N,0,N,0,N,1,,5,,15,,16,,25,,30,,24,,23,,25,,27,,48,,48,,50,,42,,47,,55,,42,,63,,53,,62,,44,,31,,32,,39,,23,,29,,11,,6,,8,,3,,5,,4,,4,,3,,3,,2.8,,3.3,,0.5,,0.09,,0.02,,0.32,,0,,1.3,,1.6,,2.3,
Mauritius,Crustaceans,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,1,,1,,1,,1,,1,,2,,2,,3,,3,,5,,5,,4,,2,,4,,3,,1,,2,,1,,2,,2,,2,,2,,1,,1,,1.2,,1,,1.2,,1.2,,1,,1,,1,,1,,1,,1,,1,,1,,1,
Mauritius,Demersal Marine Fish,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,326,,368,,416,,155,,181,,330.1,,498.4,,458,,432,,314,,703,,769.6,,1014,,1246.2,,2047.7,,3226,,3260,,2278.78,
Mauritius,Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,3,,3,,4,,5,,5,,8,,10,,12,,18,,25,,55,,69,,60,,38,,44,,44,,30,,20,,16,,14,,15,,17,,12,,56,,98.6,,62.1,,71.1,,72,,75,,70,,2.3,,3.3,,3,,3.4,,5.9,,19.4,,9.7,
Mauritius,Freshwater and Diadromous Fish,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,15,,7,,7,,2,,2,,2,,0,N,0,N,0,N,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...
Mauritius,Marine Fish NEI,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,16,,16,,11,,11,,11,,15,,16,,16,,18,,23,,28,,35,,16,,6,,4,,2,,1,,1,,2,,1,,0,...,3,,2,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,...,0,...
Mauritius,Molluscs excl. Cephalopods,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,8,,8,,8,,8,,10,,9,,8,,10,,8,,12,,18,,10,,3,,4,,4,,2,,3,,4,,3,,2,,4,,3,,1,,2,,2.5,,2,,3,,3,,3,,3,,3,,3,,3,,17.5,,17,,16,,23.75,
Mayotte,Demersal Marine Fish,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,213,,170,,158,,134,E,122,,112,,96,,61,,34,,105,E,109.2,,120,,70,E,25,E,20,E,20,E,15,E,15,E,15,E
Mayotte,Freshwater and Diadromous Fish,All,Brackishwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,2,E,2,E,2,E,3,E,3,E,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,,0,,0,...,0,...,0,...
Mayotte,Marine Fish NEI,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,30,E,15,E,10,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Mayotte,Pelagic Marine Fish,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6,,6,E,6,E,2,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Mexico,Aquatic Animals NEI,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,40,,100,,100,,120,,90,,40,,80,,30,,30,,40,,15,,50,,63,,84,,62,,71,,75,,19,,76,,88,,91,,150,,156,,132,,131,,152,,51,,81,,72.18,,129.05,,289,,241.1,,198.78,,241.83,,136.16,,14.3,,11,E,52.14,
Mexico,Aquatic Plants,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5.76,,40,,0,...,0,...,0,...,0,...,0,...,0,...
Mexico,Aquatic Plants,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,20,,23.86,,23.86,,30,,10,,0,...,0,...
Mexico,Crustaceans,All,Brackishwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,35,,43,,286,,551,,2846,,4371,,5111,,8326,,11500,,13454,,15867,,13315,,17422,,23749,,29120,,33481,,48014,,45853,,45857,,62361,,90008,,112495,,111787,,130201,,125778,,104612,,109816,,100320,,60292.39,,86972.9,,130360.99,,127814.13,,150029.85,,157934.36,,170073,,188781.03,,182024.95,
Mexico,Crustaceans,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,10,E,10,E,59,E,104,E,146,E,183,E,216,E,246,E,271,E,293,E,310,E,324,E,334,E,340,E,325,,325,,350,,361,,410,,353,,201,,139,,167,,175,,124,,92,,90,,112,,43,,46,,49,,50,,34,,37,,50,,155,,162,,58,,32,,27.64,,19,,82,,357,,6.11,,18,,21.13,,20.27,,13.58,,1.86,,3.99,,4.43,,4.3,
Mexico,Demersal Marine Fish,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,3,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Mexico,Demersal Marine Fish,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,8,,0,N,0,N,0,N,0,N,0,N,1,,0,N,0,N,0,N,0,N,0,...,0,...,55,E,87,,83,E,7,,0,...,0,...,566.02,,199,,101.47,,259.61,,119.83,,0.84,,0,...,0,...,0,...
Mexico,Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,50,E,100,E,80,E,100,E,100,E,100,E,114,E,120,E,120,E,80,E,80,E,100,E,150,E,150,E,150,E,530,E,650,E,650,E,1880,E,1680,E,2657,E,2270,E,2714,E,4570,E,6473,E,8316,E,10765,E,12178,E,13339,E,8100,,8870,,11030,,13120,,14150,,12990,,14480,,15400,,15400,,14550,,16678,,6345,,14518,,18626,,14804,,17309,,18378,,25037,,25567,,35750,,35751,,33301,,32798,,22785,,22513,,24522,,15154,,20162,,35433.44,,39023.87,,83860.48,,64568.44,,74985.47,,71173.94,,70059.35,,67589.05,,75023.84,,47083.85,
Mexico,Freshwater and Diadromous Fish,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,200,E,200,E,200,E,222,,1880.75,
Mexico,Marine Fish NEI,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6,,0,N,0,N,0,N,0,N,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,108,,12.45,,8.11,,14.93,,11.82,,11.82,,13.12,,0,...
Mexico,Molluscs excl. Cephalopods,All,Brackishwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,91,,0,...,174,,0,...,0,...,0,...,968,,1103,,316,,809,,609,,3327,,2375,,9,,1162,,1200,,1036,,608,,2590,,2421.46,,9385.54,,2713.01,,1728.02,,7357.99,,3360.65,,1851,,2054.61,,5155.78,
Mexico,Molluscs excl. Cephalopods,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,20,,20,,20,,2216,,2292,,1653,,1053,,988,,2556,,2819,,3038,,2115,,1645,,600,,1308,,1303,,1409,,1290,,1653,,1727,,2424.25,,2261.05,,2207,,3350,,2817,,3152,,2661.7,,4995.45,,5556.9,,7310.94,,8274.01,,6095.55,,4536.82,,4867.03,,4898.64,
