Reporting country (Name),Commodity (Name),Trade flow (Name),Unit (Name),Unit,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S,[2020],S,[2021],S
Guam,All,Exports,Value (USD 1000),USD (1000),0,...,2760,E,6500,E,11940,E,8870,E,0,...,0,...,9290,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Guam,All,Imports,Value (USD 1000),USD (1000),0,...,1951,,3238,,6513,,5501,,0,...,0,...,6611,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Guatemala,All,Exports,Value (USD 1000),USD (1000),4964,,5687,,8073,,6176,,8854,,7294,,12843,,9729,,12727,,10057,,8138,,11404,,20169,,18767,,14659,,18749,,21384,,27127,,31366,,23253,,27518,,16213,,26407,,28127,,35063,,22415,,33517,,42969,,53070,,49248,,67595,,89669,,77898,,86747,,98423,,106199,,123443,,123496,,130405,,91985,,97956,,114787,,114782,,101010.73,,117254.22,,135551.51,
Guatemala,All,Imports,Value (USD 1000),USD (1000),1089,,1353,,1418,,2643,,2446,,2301,,2213,,1917,,2200,,1905,,1468,,3318,,3037,,5446,,4827,,3657,,4210,,5848,,7960,,8800,,3917,,6285,,7902,,6966,,8334,,11579,,18987,,23484,,33907,,35293,,39373,,44253,,37258,,43912,,75730,,77009,,96603,,99159,,132659,,91389,,95233,,105554,,105454,,94573.96,,111417.77,,151299.17,
Guinea,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5260,E,5910,E,650,,2442,,1738,,680,,1718,,4778,E,4630,E,2834,,4402,,7068,E,10046,E,7042,,4583,,5482,,7146,E,7442,E,7544,E,12625,E,10433,,15316,,13628,,34100.91,,13054,,11320,E,14455.12,E,13496.24,E,16100.99,E
Guinea,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,3411,,4205,,3563,,4249,,5130,,5310,,3091,,6535,,4480,E,5050,E,4090,E,6385,E,8430,E,11439,,12115,,11784,,12295,,13295,,13133,,12848,E,13533,E,317,,1186,,864,,1426,,518,,634,,324,,606.4,,917,,1600,E,1915,E,2014,E,2564,E,2515.03,,2228,,1984,,2501.97,,1687,,2523.72,E,3050.35,E,7568.78,E,7741.47,E
Guinea,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,12,,0,...,33,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Guinea-Bissau,All,Exports,Value (USD 1000),USD (1000),548,,2273,,2254,,4175,,3545,,4725,,504,,400,E,855,,3416,E,1158,,500,,1400,,2160,,3340,,2560,,850,,700,,740,E,2473,E,3991,E,2902,E,2788,E,2021,E,2887,E,3012,E,5307,E,5100,E,5717,E,4721,E,4246,E,2883,E,2232,E,2059,E,3438,E,2681,E,2230,E,3102,E,3960,E,4748,E,10313,E,7040,E,8840,E,25663.51,E,24904.79,E,19024.95,E
Guinea-Bissau,All,Imports,Value (USD 1000),USD (1000),461,,140,,159,,260,,298,,233,,107,,160,E,231,,467,,403,,370,E,320,E,350,E,540,E,420,E,420,E,430,E,400,E,505,E,552,E,671,E,533,E,487,E,283,E,155,E,140,E,229,E,289,E,404,E,389,E,1452,E,1684,E,1456,E,708,E,1247,E,1212,E,1266,E,944,E,782,E,1844,E,2983,E,999,E,2611.93,E,2135.29,E,5749.5,E
Guyana,All,Exports,Value (USD 1000),USD (1000),3395,,4837,,4451,,6206,,25535,E,16670,E,32699,,29242,,22571,,19682,,27322,,28403,,25021,,25947,,26674,,25988,,19963,,17222,,16685,,9731,E,19490,,23491,,30996,,42589,,51304,,61975,,54497,,54242,,62028,,64264,,64863,,63743,,67931,,53327,,49184,,53619,,76536,,89556,,73391,,87300,,99324,,111224,,110836,,95852.92,,54886.88,,40958.19,
Guyana,All,Imports,Value (USD 1000),USD (1000),50,,10,,3,,3,,17,,6,,2,,2,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1347,E,740,E,1221,E,633,E,168,E,2099,E,1166,,863,,2475,,2040,,2319,,2715,,1073,,1476,,1430,,1461,,2669,,1248,,1632,,1686,,2557,,2964,,2854,,2905,,2647,,3547,,3467,,3961,,4841.82,,6239.34,,4911.52,
Guyana,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,N,0,...,0,N,0,...,6,,34,,0,...,0,...,0,N,2,,2,,0,...,0,...,0,...,0,...,54,,0,...,0,...,250.81,
Haiti,All,Exports,Value (USD 1000),USD (1000),411,,651,,822,,517,,612,,637,E,948,,697,,930,,796,,1390,E,2510,E,2160,E,1950,E,2025,E,2130,E,1650,E,1920,E,2094,E,2632,E,2521,E,2918,,3344,E,3906,E,3969,E,3868,E,4449,E,4130,E,3586,E,4269,E,3818,E,5029,E,4875,E,5018,E,6809,E,10227,E,8222,E,9683,E,13958,E,13715,E,11506,E,10059,E,24799,E,55664.2,E,18561.81,E,27728.94,E
Haiti,All,Imports,Value (USD 1000),USD (1000),1950,,1727,,2694,,3118,,4784,,2050,,3560,E,3650,E,6580,E,5760,E,5290,E,5790,E,5503,E,5650,E,5802,E,3719,E,3650,E,4005,E,3353,E,4213,E,4099,E,6709,E,8333,E,7990,E,5949,E,7088,E,4702,E,7951,E,8646,E,9830,E,16512,E,17014,E,21885,E,26629,E,20318,E,34609,E,21889,E,42616,E,42958,E,45748,E,33170,E,60251,E,58072,E,45853.16,E,40474.23,E,50314.39,E
Honduras,All,Exports,Value (USD 1000),USD (1000),12306,,15230,,15887,,24985,,18700,,26441,,28228,,36144,,33455,,27353,,59284,,82248,,51158,,54042,,30739,,68582,,21654,E,33914,,89223,,153459,,159493,,160653,,194478,,198436,,188693,,213179,,137028,,152544,,159863,,188459,,213676,,186934,,186016,,170550,,169245,,144222,,264909,,359728,,426927,,395309,,426166,,452547,,363745,,222857.48,,331080.06,,417316.23,
Honduras,All,Imports,Value (USD 1000),USD (1000),1050,,1525,,1130,,1437,,1997,,1955,,1271,,734,,936,,980,,1803,,1577,,1860,E,1527,,1421,,2485,,2313,,6047,,33926,,7593,,6538,,9725,,15292,,15600,,16395,,13409,,11661,,11722,,14633,,14893,,19331,,19224,,26842,,21298,,27187,,26148,,23186,,27676,,25630,,29366,,30448,,32286,,36390,,31094,,33976.72,,38074.22,
Honduras,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,546,,11246,,0,...,0,...,0,...,0,...,0,...,32141,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,889,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Hungary,All,Exports,Value (USD 1000),USD (1000),3420,,4481,,6187,,8305,,8860,,10218,,9072,,6146,,5761,,5272,,6455,,7355,,5579,,5161,,6271,,6612,,8174,,4745,,9326,,9010,,9004,,6894,,10682,,7514,,6050,,5806,,4813,,6945,,4518,,18234,,3899,,2466,,1990,,3265,,9104,,13414,,15660,,15273,,25935,,21680,,24106,,22816,,22195,,16420.61,,13819.45,,17240.42,
Hungary,All,Imports,Value (USD 1000),USD (1000),28327,,42818,,38765,,32155,,30283,,31177,,38623,,45031,,41457,,34547,,36870,,42779,,63603,,54657,,43733,,27241,,33322,,31372,,41851,,46354,,44835,,46919,,57898,,40183,,39994,,49733,,56848,,57902,,51363,,71639,,58713,,60413,,76050,,67569,,77185,,87534,,79840,,85955,,102927,,97229,,103324,,108419,,125301,,118739.5,,121744.66,,130494.12,
Iceland,All,Exports,Value (USD 1000),USD (1000),290333,,381064,,506787,,594902,,708628,,712635,,538734,,527167,,509245,,617355,,857994,,1071067,,1059371,,1026990,,1240603,,1280153,,1253058,,1138132,,1264633,,1342674,,1425898,,1360616,,1437211,,1383251,,1236612,,1280499,,1438364,,1521163,,1782756,,1793579,,1822671,,2034892,,2207660,,1815800,,1849340,,2217437,,2204471,,2300147,,2156878,,2075235,,2025863,,2018878,,2379402,,2370709.93,,2256250.4,,2668569.27,
Iceland,All,Imports,Value (USD 1000),USD (1000),172,,253,,564,,432,,934,,730,,1912,,1996,,3711,,4698,,1607,,3379,,9011,,13682,,17056,,13981,,14232,,23374,,25280,,40459,,42611,,36168,,83933,,82841,,74348,,65271,,83762,,87643,,117367,,102880,,98485,,120565,,130891,,78473,,101917,,137010,,104179,,111837,,124655,,184791,,123933,,111318,,140655,,131279.42,,99524.28,,119488.71,
India,All,Exports,Value (USD 1000),USD (1000),192600,,197253,,248201,,311278,,268539,,317677,,356069,,353691,,333452,,298804,,362256,,377555,,420270,,388327,,467426,,647762,,673435,,836119,,1125806,,1041226,,1121977,,1233938,,1056658,,1190011,,1417853,,1249689,,1423707,,1311250,,1412334,,1597722,,1768732,,1678841,,1632314,,2029287,,2566916,,3550886,,3416838,,4622306,,5613712,,4883100,,5555430,,7183336,,6940493,,6857127.82,,5810122.06,,7550629.25,
India,All,Imports,Value (USD 1000),USD (1000),256,,363,,475,,665,,5807,,6433,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,197,,608,,1671,,2092,,5124,,7468,,14423,,12893,,20914,,35435,,20995,,17285,,24024,,40268,,50490,,50122,,59777,,52549,,53362,,64370,,65474,,96110,,129310,,95251,,84109,,86579,,103005,,114716,,113732,,153008,,174243.42,,233719.44,,219431.18,
Indonesia,All,Exports,Value (USD 1000),USD (1000),124224,,153126,,180504,,221255,,211299,,203590,,231326,,234953,,228013,,236620,,340619,,441079,,664483,,767422,,997458,,1197725,,1190807,,1433155,,1616557,,1691803,,1705692,,1637419,,1639366,,1550356,,1608609,,1559076,,1515404,,1579368,,1734507,,1841643,,2017273,,2167839,,2598922,,2350376,,2718099,,3360923,,3752294,,4025024,,4467564,,3788795,,4009356,,4386795,,4705215,,4740035.37,,5043546.47,,5527392.67,
Indonesia,All,Imports,Value (USD 1000),USD (1000),10118,,10336,,10914,,8987,,15013,,38008,,44820,,33671,,28324,,22940,,26315,,26519,,19376,,30850,,43203,,47501,,56975,,100696,,125786,,110148,,118686,,114489,,49384,,68412,,101644,,93730,,79095,,75903,,143669,,106330,,142742,,118966,,202029,,234531,,326108,,411209,,358946,,379626,,355529,,318615,,365836,,398007,,423664,,421634.55,,396541.11,,467185.79,
Iran (Islamic Rep. of),All,Exports,Value (USD 1000),USD (1000),3454,,15813,,14996,,21511,,17428,,16856,,18215,E,24723,,28595,,26525,,19668,,42801,,47294,,53690,,50625,,63395,,50736,,50551,,73053,E,59990,E,36523,E,44462,,52288,,42007,,50366,,43474,,50800,,80573,,77775,,43166,,60966,,35917,E,57627,,165726,,210265,,211147,,253926,,243636,,256579,,212275,,350048,,414291,,386484,,251975.16,,231795.01,,207803.15,
Iran (Islamic Rep. of),All,Imports,Value (USD 1000),USD (1000),19556,,36973,,26670,,29003,,44150,,81515,,37619,,32156,,35591,,20883,,20205,,30870,,20841,,23610,,14100,E,43490,E,56840,E,45700,E,32781,E,41208,,56991,E,24242,,52113,,80923,,35781,,27437,,30010,,69217,,31541,,24655,,12635,,18540,E,26707,,38375,,87600,,71836,,65304,,102433,,173625,,150863,,184308,,142653,,89879,,64011.07,,56940.25,,36002.54,
Iraq,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,242,,193,,99,,100,E,75,E,10,,40,,70,,70,,70,,90,E,115,E,94,,96,E,60,E,34,,30,E,50,E,44,E,30,E,25,E,91.63,E
Iraq,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1231,E,1104,E,650,E,1277,E,99,,25,,177,,2660,E,9208,E,9542,E,21602,E,22512,E,31833,E,25548,,45563,E,40090,E,42658,E,67202,E,72908,,60718,E,179277,E,153301.03,E,142494.72,E,98266.14,E,114310.22,E,64478.95,E
Ireland,All,Exports,Value (USD 1000),USD (1000),37448,,44653,,61254,,72985,,98160,,88728,,103929,,106488,,96576,,110086,,141549,,200029,,216921,,223177,,271674,,308733,,326242,,272464,,298159,,350415,,407256,,345060,,336695,,315704,,308384,,392804,,405459,,429106,,478088,,444128,,449561,,507703,,505761,,464232,,505577,,602831,,714964,,696472,,755517,,682087,,669156,,766790,,770703,,717327.81,,686700.92,,797465.66,
Ireland,All,Imports,Value (USD 1000),USD (1000),15943,,23439,,27851,,33633,,41967,,42272,,42610,,37747,,35417,,40605,,51503,,62592,,69349,,66865,,101680,,100550,,97584,,79406,,86509,,95541,,109851,,107714,,115026,,120988,,113407,,127784,,132909,,121064,,137581,,178693,,211480,,270089,,257903,,237491,,246406,,304195,,313360,,320448,,373401,,348206,,349419,,381877,,412834,,402555.66,,393940.2,,363386.5,
Israel,All,Exports,Value (USD 1000),USD (1000),2960,,4575,,3051,,1893,,907,,1079,,1040,,4201,,1450,,1747,,2505,,2914,,5280,,5032,,7648,,9685,,8691,,10014,,9246,,10569,,10281,,10107,,9004,,9932,,8619,,9486,,8690,,13520,,16074,,15445,,17490,,21249,,25000,,25992,,31100,,31636,,28736,,37074,,37216,,28791,,25895,,22923,,21379,,24296,,23445,,25878,
Israel,All,Imports,Value (USD 1000),USD (1000),16813,,22613,,21065,,27255,,24983,,29884,,26277,,34280,,30306,,32216,,49235,E,61210,E,71949,,75845,,82751,,88456,,91408,,101842,,112923,,135191,,118295,,138277,,140673,,130923,,129351,,146547,,135218,,142377,,148414,,165480,,165485,,196165,,247948,,227982,,306696,,387701,,385798,,453577,,484950,,446584,,508595,,628923,,665688,,674404,,616191,,764693,
Italy,All,Exports,Value (USD 1000),USD (1000),48798,,56514,,72162,,123623,,111546,,108189,,102837,,106296,,107385,,144273,,170124,,144089,,188644,,209134,,242090,,251253,,260531,,264729,,295079,,320691,,381338,,385346,,378986,,363639,,380377,,386657,,430759,,459709,,542205,,606698,,726162,,778525,,806873,,716420,,714973,,796320,,689929,,774412,,843326,,765120,,791940,,845968,,903642,,838828.06,,872789.22,,1012989.31,
Italy,All,Imports,Value (USD 1000),USD (1000),397425,,437203,,557742,,737632,,846883,,733228,,765834,,744634,,751121,,997500,,1274912,,1753253,,1919925,,2009015,,2482251,,2709363,,2663528,,2148410,,2281313,,2309039,,2620098,,2597954,,2833765,,2748663,,2555491,,2732804,,2922447,,3579947,,3928154,,4250071,,4745607,,5173638,,5483243,,5086303,,5403656,,6250387,,5537243,,5778741,,6146079,,5579026,,6197286,,6588912,,7108200,,6618714.4,,6149827.99,,7557387.87,
Jamaica,All,Exports,Value (USD 1000),USD (1000),28,,104,,68,,134,,36,,340,,95,,330,,388,,1986,,2309,,2706,,2204,,1823,,3386,E,6995,,9270,,13230,,1592,,17983,,25800,,15513,,14459,,14687,,10001,,11817,,5531,,8177,,7411,,9545,,10820,,8447,,8241,,4749,,7996,,9991,,8967,,11192,,12587,,10596,,11843,,12883,,9268.78,,9932.06,,10625.29,,19422.93,
Jamaica,All,Imports,Value (USD 1000),USD (1000),19365,,10777,,18041,,17754,,17736,,23158,,29052,,24983,,26296,E,18369,,25665,,22602,,31452,,34872,,31836,E,27348,,23528,,31400,,28597,,32275,,50446,,51408,,57155,,59298,,51611,,59740,,58252,,59384,,59803,,76895,,81244,,94500,,102889,,88734,,90344,,105210,,110112,,105859,,109764,,103392,,104572,,116803,,118432.44,,127128.1,,110621.9,,131158.17,
Jamaica,All,Reexports,Value (USD 1000),USD (1000),8,,1,,2,,5,,0,...,0,...,0,...,0,...,0,...,0,...,80,,0,...,13,,0,...,0,...,0,...,22,,0,...,0,...,0,...,3,,0,...,0,...,0,...,0,...,30,,62,,122,,94,,88,,0,...,789,,1193,,1804,,2148,,2000,,2049,,1969,,1939,,1969,,2519,,1806,,2152.08,,1954.75,,1554.44,,1393.42,
Japan,All,Exports,Value (USD 1000),USD (1000),662469,,647213,,773500,,743676,,937067,,897279,,840744,,822036,,917559,,854365,,927430,,926599,,1092339,,969460,,861979,,895571,,855133,,811085,,797718,,754930,,745137,,921195,,739799,,745812,,832088,,794897,,817593,,952419,,1111634,,1290505,,1456604,,1704297,,1744996,,1629408,,2014055,,1939186,,1897374,,2059862,,1950359,,1986418,,2113853,,2112314,,2392716,,2294063.52,,2041126.9,,2545813.85,
Japan,All,Imports,Value (USD 1000),USD (1000),1850360,,2382860,,3137205,,4145893,,3253210,,3880590,,4114203,,4106540,,4300982,,4852280,,6701242,,8463279,,10839671,,10359444,,11004034,,12436791,,13158854,,14502810,,16403345,,18146582,,17287999,,15779953,,13032751,,14991704,,15742561,,13649228,,13862980,,12623644,,14830080,,14728775,,14258699,,13439646,,15230877,,13509183,,15175785,,17728059,,18355836,,15654784,,15204333,,13752060,,14216106,,15352351,,15713511,,15492562.02,,13481500.04,,14368856.92,
Jordan,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,39,,1687,,223,,238,,339,,39,,43,,10,,0,...,151,,0,...,0,...,0,...,6,,10,,4,,1,,0,...,5,,179,,535.05,,3013.98,,1023.1,
Jordan,All,Imports,Value (USD 1000),USD (1000),3484,,5503,,6838,,5165,,6641,,9477,,8744,,10232,,9021,,10720,,9312,,14818,,9682,,9707,,9810,,15004,,16402,,19690,,19779,,24197,,34629,,26889,,27365,,21022,,21816,,27569,,27251,,29260,,39113,,38542,,49110,,56922,,79318,,85983,,80235,,83333,,116048,,105565,,115655,,112085,,114164,,114328,,113774,,110662.57,,129011.8,,117357.47,
Jordan,All,Reexports,Value (USD 1000),USD (1000),422,,249,,303,,156,,64,,148,,156,,63,,0,...,28,,0,...,71,,132,,5,,79,,968,,1971,,845,,810,,503,,2596,,493,,505,,1192,,0,...,1090,,477,,1183,,1472,,1746,,2114,,956,,4886,,7122,,4841,,6523,,11117,,4292,,1969,,2918,,900,,2691,,2644,,2528.28,,0,...,0,...
Kazakhstan,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,8175,E,14116,,19017,,22411,,15052,,12257,,13490,,19074,,17879,,21778,,33286,,53929,,50644,,81472,,84093,,86502,,93370,,80825,,70089,,81108,,83973,,55549,,58618,,60163,,70297.8,,64575.01,,68550.3,,72231.34,
Kazakhstan,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2950,E,8845,,16881,,12826,,8255,,11909,,19869,,16700,,12228,,14720,,16822,,24520,,34700,,56574,,78277,,66995,,57445,,88817.5,,91562.4,,90761,,87100.7,,72754.5,,70366.9,,82428,,96515.8,,118956.42,,134250.68,,167636.76,
Kenya,All,Exports,Value (USD 1000),USD (1000),1005,,1053,,1118,,2436,,792,,2353,,2054,,1849,,1161,,1347,,3093,,6854,,10119,,16967,E,26918,,27539,,25777,,25610,,41056,,36301,,50431,,52307,,38993,,32415,,38874,,49181,,56263,,57706,,53142,,61873,,55938,,61869,,75594,,57389,,64110,,55522,,64291,,40528,,49639,,37697,,19984,,24153,,31653,,36219.18,,27572.86,,31789.03,
Kenya,All,Imports,Value (USD 1000),USD (1000),1205,,1635,,3043,,1591,,2712,,1180,,772,,968,,1308,,977,,752,,1275,,1402,,1000,E,720,,1036,,2654,,2790,,5526,,4076,,6872,,12228,,8993,,5339,,4614,,5219,,2955,,3474,,5112,,7329,,8108,,11189,,9937,,10091,,13255,,15955,,18731,,17800,,22884,,20640,,23417,,25049,,29846,,27979.86,,21387.45,,24542.11,
Kenya,All,Reexports,Value (USD 1000),USD (1000),5,,140,,31,,151,,60,,2,,2,,0,N,64,,0,N,12,,1,,0,...,0,...,0,...,0,...,0,...,0,...,15,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,370,,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,97,,30,,0,...,0,...,1365.36,
Kiribati,All,Exports,Value (USD 1000),USD (1000),0,...,10,,13,,197,,238,,822,,555,,1373,,1554,,738,,1206,,627,,1285,,2161,,1343,,1024,,1026,,1409,,3679,E,3950,E,4027,E,3226,E,4429,E,6017,E,5897,E,3566,E,3872,E,3691,E,4169,E,4857,E,5568,E,13120,E,15663,E,25763,E,28456,E,47226,E,60719,E,68310,E,108606,E,120140,E,133066,E,170169,E,170333,E,173898.02,E,154909.46,E,143893.14,E
Kiribati,All,Imports,Value (USD 1000),USD (1000),86,,80,,200,,247,,217,,300,,276,,150,,196,,102,,112,,206,,214,,227,,256,,235,,293,,280,E,338,,418,,418,,318,,397,,387,,369,E,128,E,310,E,809,E,396,E,1123,,798,,1110,,648,,572,,534,,1083,,1068,,659,,1021,E,872,E,1602,,1833.62,,1174.76,,2138.27,E,1579.05,,3303.32,E
"Korea, Dem. People's Rep",All,Exports,Value (USD 1000),USD (1000),9125,E,8232,E,17304,E,39138,E,29290,E,28491,E,40175,E,38461,E,33336,E,27954,E,35930,E,79307,E,102755,E,84390,E,65520,E,61400,E,71980,E,65815,E,55718,E,70223,E,58104,E,53503,E,50257,E,72319,E,87763,E,100179,E,228009,E,253319,E,271835,E,117995,E,71794,E,35251,E,45837,E,60458,E,66775,E,83756,E,100947,E,106813,E,141496,E,111770,E,139577,E,171874,E,10023,E,3556.89,E,432.9,E,120.5,E
"Korea, Dem. People's Rep",All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,423,,258,,389,,543,,2405,E,4390,E,3739,E,2447,E,1269,E,2731,E,13132,E,24540,E,40100,E,42697,E,36574,E,36187,E,52802,E,73291,E,85602,E,94160,E,48076,E,59169,E,79029,E,114062,E,102524,E,98780,E,94235,E,129163,E,79690,E,67251.35,E,6266.35,E,749.41,E
"Korea, Republic of",All,Exports,Value (USD 1000),USD (1000),329114,,706329,,646333,,800832,,681607,,850521,,774928,,751498,,791371,,858623,,1185409,,1608079,,1901817,,1677897,,1496453,,1625157,,1500322,,1479378,,1572858,,1713534,,1625277,,1484770,,1361044,,1509602,,1491441,,1255426,,1141133,,1104758,,1248031,,1153744,,1050859,,1185837,,1398483,,1443866,,1710983,,2173124,,2190066,,1949520,,1845805,,1681150,,1869301,,2006989,,2024606,,2104744.13,,1852932.03,,2283358.62,
"Korea, Republic of",All,Imports,Value (USD 1000),USD (1000),17165,,16516,,42577,,65737,,35681,,70542,,69229,,70395,,77770,,99443,,128753,,226891,,334870,,342776,,392294,,599121,,523538,,558158,,745093,,862075,,1093932,,1055862,,585121,,1175910,,1411994,,1660275,,1895632,,1974474,,2275535,,2398051,,2791106,,3124928,,2964196,,2724146,,3226918,,3976331,,3775679,,3678607,,4310293,,4384055,,4635561,,5137626,,5960492,,5619347.84,,5427379.19,,5928186.96,
Kuwait,All,Exports,Value (USD 1000),USD (1000),3439,,7071,,5294,,8213,,11039,,14948,,11720,,14066,,9398,,6347,,3701,,7686,,15067,,9898,,10851,,795,,2850,,7259,,3011,,3364,,5806,,10042,,7492,,4721,,5027,,3145,,4466,,1922,,2165,,790,E,4027,,2279,,2710,,2588,,1961,,1406,,824,E,1118,,31,,1364,,484,,1828,,2446,,729.67,E,463.55,,681.53,
Kuwait,All,Imports,Value (USD 1000),USD (1000),4850,,11191,,8651,,14035,,28369,,27246,,29526,,25560,,22724,,21350,,23347,,28266,,30141,,27723,,9966,,7743,,15786,,15538,,15270,,20109,,20508,,15858,,17695,,22111,,25744,,23535,,23559,E,42796,E,33766,E,39134,E,58305,,75426,,77077,,93673,E,91097,,111316,,124208,E,138327,,172747,,202412,,208020,,230092,,229299,,239156.31,,288784.95,,268871.29,
Kuwait,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,147,,0,...,40,,305,,912,,0,...,1057,,482,,695,,652,,0,...,0,...,0,...,0,...,1691,,0,...,0,...,0,...,0,...,563.39,,464.32,,331,
Kyrgyzstan,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,30,,7,,48,,5,,1,,0,N,18,,6,,18,,218,,363,,407,,123,,350,,0,...,0,...,124,E,87,,138,,1282,,1515,,4296.63,,6309.77,,17423.74,
Kyrgyzstan,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,425,E,651,E,1435,E,2390,E,2948,,1934,,1937,,1219,,1431,,2447,,2573,,2669,,3963,,5642,,7232,,8016,,9270,,11909,,15080,,16579,,18246,E,10685,,6162,,9014,,7997,,10012.75,,9217.81,,12848.47,
Kyrgyzstan,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,16,,0,...,0,...,168,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Lao People's Dem. Rep.,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3,E,3,E,36,E,4,E,3,E,29,E,78,E,27,E,26,E,12,E,17,E,3,E,3,E,6,E,7,E,9,,0,...,247,,107,,355,,138,,73,,45,,22,,1.32,,43.53,,5.56,
